Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	nucleotide phosphate-binding region:FAD	4	1.2461059190031152	0.06994133229681776	NM_032169, NM_000903, NM_015913, NM_006440	309	62	20063	4.188955005741727	1.0	0.9948684071070307	68.27940557037391
GOTERM_BP_FAT	GO:0043486~histone exchange	4	1.2461059190031152	0.07007003835629025	NM_018455, NM_022909, NM_001042426, NM_012403	270	59	16650	4.1807909604519775	1.0	0.8035651149816201	74.29001172261516
GOTERM_BP_FAT	GO:0006688~glycosphingolipid biosynthetic process	3	0.9345794392523363	0.07007329290537914	NM_001042437, NM_018414, NM_006456	270	27	16650	6.851851851851852	1.0	0.80189079809616	74.29169404791546
GOTERM_BP_FAT	GO:0002377~immunoglobulin production	5	1.557632398753894	0.0700901542782954	NM_004781, NM_003217, NM_020448, NM_003362, NR_003614	270	96	16650	3.2118055555555554	1.0	0.8002847566723875	74.30040827665246
GOTERM_BP_FAT	GO:0061024~membrane organization	24	7.476635514018691	0.07021385322320639	NM_002948, NM_004781, NM_015657, NM_003773, NM_031885, NM_000546, NM_023019, NM_002966, NM_002230, NM_001100169, NM_007104, NM_000310, NM_018087, NM_002563, NM_019008, NM_001024227, NM_152415, NM_012339, NM_016376, NM_197967, NM_197966, NM_004475, NM_144628, NM_198597, NM_178270	270	1027	16650	1.4410905550146058	1.0	0.7991920738455032	74.36425244214715
GOTERM_BP_FAT	GO:0023057~negative regulation of signaling	27	8.411214953271028	0.07030263556028118	NM_002306, NM_015493, NM_003773, NM_148919, NM_007315, NM_152424, NM_173515, NM_005077, NM_198291, NM_004083, NM_022463, NM_006174, NM_021137, NM_001024227, NM_139032, NM_015840, NM_003651, NM_172358, NM_003217, NM_170662, NM_153000, NM_017763, NM_001005376, NM_006257, NM_003062, NM_015913, NM_002810	270	1186	16650	1.4038785834738616	1.0	0.7979384903040244	74.40998268831804
GOTERM_BP_FAT	GO:0003013~circulatory system process	14	4.361370716510903	0.07036529630238106	NM_001613, NM_001006932, NM_007315, NM_031885, NM_007200, NM_000952, NM_020983, NM_002230, NM_000663, NM_198291, NM_145117, NM_002563, NM_021159, NM_004318	270	510	16650	1.6928104575163399	1.0	0.7965654463504228	74.44221166263878
GOTERM_BP_FAT	GO:0060348~bone development	7	2.1806853582554515	0.07053565836999115	NM_020223, NM_024596, NM_001664, NM_005967, NM_007200, NM_152424, NM_198291	270	179	16650	2.4115456238361266	1.0	0.7957119171785559	74.52964170858397
GOTERM_BP_FAT	GO:0048002~antigen processing and presentation of peptide antigen	7	2.1806853582554515	0.07053565836999115	NM_148919, NM_001912, NM_001024227, NM_023019, NM_002810, NM_002116, NM_198597	270	179	16650	2.4115456238361266	1.0	0.7957119171785559	74.52964170858397
GOTERM_CC_FAT	GO:0044449~contractile fiber part	8	2.4922118380062304	0.07098126697312931	NM_002948, NM_002576, NM_001613, NM_058229, NM_001024227, NM_175913, NM_002230, NM_004930	257	205	14527	2.2058650469773182	1.0	0.7478837605117123	65.60427544316344
GOTERM_CC_FAT	GO:0002080~acrosomal membrane	3	0.9345794392523363	0.07117433729761596	NM_007155, NM_172358, NM_004475	257	25	14527	6.783035019455253	1.0	0.7366069715477315	65.70774543755232
GOTERM_CC_FAT	GO:0071011~precatalytic spliceosome	3	0.9345794392523363	0.07117433729761596	NM_016047, NM_016024, NM_004175	257	25	14527	6.783035019455253	1.0	0.7366069715477315	65.70774543755232
KEGG_PATHWAY	hsa00650:Butanoate metabolism	3	0.9345794392523363	0.07137916638799027	NM_203314, NM_000663, NM_001080	114	27	6910	6.734892787524366	0.9999997630181395	0.9526910814024746	60.65066763808655
GOTERM_CC_FAT	GO:0005938~cell cortex	9	2.803738317757009	0.0713821552504913	NM_006118, NM_001664, NM_004475, NM_007200, NM_004318, NM_032300, NM_001312, NM_199346, NM_004930	257	247	14527	2.059626018053214	1.0	0.7257036447432826	65.81879507971107
INTERPRO	IPR011989:Armadillo-like helical	8	2.4922118380062304	0.07152854924871521	NM_022065, NM_014703, NM_015089, NM_021159, NM_017939, NM_152743, NM_002230, NM_178583	299	225	18559	2.20694165737644	1.0	0.9943641250909796	66.81092960005546
GOTERM_BP_FAT	GO:0030111~regulation of Wnt signaling pathway	10	3.115264797507788	0.07159858020402238	NM_148919, NM_153000, NM_017763, NM_152424, NM_002810, NM_002230, NM_005077, NM_198291, NM_004083, NM_022463	270	316	16650	1.9514767932489452	1.0	0.7990780672599139	75.06877434877417
BIOCARTA	h_chemicalPathway:Apoptotic Signaling in Response to DNA Damage	3	0.9345794392523363	0.07174578230545572	NM_007315, NM_197967, NM_197966, NM_000546	34	22	1625	6.517379679144385	0.9986745697542226	0.9986745697542226	55.43286258438129
GOTERM_BP_FAT	GO:0043401~steroid hormone mediated signaling pathway	7	2.1806853582554515	0.07204293811657461	NM_000901, NM_004451, NM_002576, NM_015493, NM_006354, NM_005481, NM_198291	270	180	16650	2.398148148148148	1.0	0.7995081632701184	75.2909433097388
GOTERM_BP_FAT	GO:1903829~positive regulation of cellular protein localization	11	3.4267912772585665	0.0725448434752175	NM_015657, NM_019008, NM_003773, NM_001664, NM_197967, NM_197966, NM_014742, NM_000546, NM_002230, NM_004318, NM_198291, NM_013267	270	363	16650	1.868686868686869	1.0	0.8001992605847128	75.53963073544882
INTERPRO	IPR000504:RNA recognition motif domain	8	2.4922118380062304	0.07256206657725409	NM_016047, NM_005626, NM_002897, NM_014647, NM_003017, NM_016024, NM_003487, NM_005243	299	226	18559	2.197176428803978	1.0	0.9911795873699536	67.35575460982422
GOTERM_MF_FAT	GO:0036094~small molecule binding	52	16.1993769470405	0.07275366578451735	NM_032169, NM_015657, NM_016047, NM_007204, NM_003390, NM_001613, NM_014647, NM_005626, NM_000546, NM_020983, NM_005884, NM_198291, NM_016024, NM_013412, NM_006440, NM_002563, NM_020223, NM_019008, NM_001048201, NM_001024227, NM_001664, NM_002897, NM_025015, NM_000431, NM_006035, NM_012097, NM_000411, NM_003017, NM_003487, NM_017723, NM_139032, NM_014170, NM_005443, NM_017582, NM_003321, NM_002461, NM_001006932, NM_015191, NM_002685, NM_019087, NM_001039091, NM_138821, NM_021979, NM_212469, NM_005243, NM_145117, NM_002576, NM_000876, NM_006257, NM_014703, NM_015089, NM_175859	253	2571	15478	1.2373586199368758	1.0	0.9124930024185893	68.47681810321853
INTERPRO	IPR003054:Type II keratin	3	0.9345794392523363	0.07390524257873046	NM_005555, NM_057088, NM_005554	299	28	18559	6.650382226469183	1.0	0.9875167422063409	68.05135665272508
GOTERM_BP_FAT	GO:1990778~protein localization to cell periphery	8	2.4922118380062304	0.07436466970890962	NM_002563, NM_015657, NM_004781, NM_031885, NM_004475, NM_002966, NM_002230, NM_012339	270	226	16650	2.1828908554572273	1.0	0.8068196365890545	76.42160800252293
GOTERM_MF_FAT	GO:0051020~GTPase binding	10	3.115264797507788	0.0744735220296019	NM_021137, NM_003651, NM_016376, NM_015705, NM_007200, NM_173079, NM_006035, NM_018715, NM_144628, NM_001821	253	316	15478	1.9360084054635514	1.0	0.9089250947804433	69.35868553331257
GOTERM_BP_FAT	GO:0044772~mitotic cell cycle phase transition	14	4.361370716510903	0.07449489304016318	NM_015493, NM_003390, NM_148919, NM_012179, NM_003218, NM_000546, NM_023019, NM_021930, NM_021979, NM_197967, NM_197966, NM_015986, NM_002810, NM_022662, NM_018715	270	514	16650	1.6796368352788587	1.0	0.8058042997927579	76.4835526041936
GOTERM_BP_FAT	GO:0090200~positive regulation of release of cytochrome c from mitochondria	3	0.9345794392523363	0.07468378238788054	NM_197967, NM_197966, NM_000546, NM_001005376	270	28	16650	6.607142857142857	1.0	0.8050544101229875	76.57312974316025
GOTERM_BP_FAT	GO:0031113~regulation of microtubule polymerization	3	0.9345794392523363	0.07468378238788054	NM_003218, NM_023019, NM_004930	270	28	16650	6.607142857142857	1.0	0.8050544101229875	76.57312974316025
GOTERM_BP_FAT	GO:0072594~establishment of protein localization to organelle	17	5.29595015576324	0.07486454981061913	NM_002948, NM_015840, NM_003773, NM_170662, NM_012179, NM_000546, NM_003218, NM_002230, NM_004083, NM_007104, NM_017681, NM_013267, NM_006118, NM_001664, NM_197967, NM_197966, NM_017939, NM_139032	270	666	16650	1.574074074074074	1.0	0.8042732497226776	76.65855270910899
GOTERM_BP_FAT	GO:0009968~negative regulation of signal transduction	25	7.78816199376947	0.07520371340788905	NM_002306, NM_003773, NM_015493, NM_148919, NM_007315, NM_152424, NM_173515, NM_005077, NM_198291, NM_004083, NM_022463, NM_021137, NM_139032, NM_015840, NM_003651, NM_003217, NM_170662, NM_172358, NM_153000, NM_017763, NM_001005376, NM_006257, NM_003062, NM_015913, NM_002810	270	1089	16650	1.4156718702173248	1.0	0.804197522760543	76.81803203207068
GOTERM_CC_FAT	GO:0005789~endoplasmic reticulum membrane	25	7.78816199376947	0.07548040929111398	NM_000901, NM_021227, NM_020440, NM_144660, NM_175913, NM_182827, NM_002116, NM_015368, NM_005302, NM_001664, NM_014673, NM_205862, NM_002643, NM_003217, NM_139280, NM_017763, NM_201430, NM_001005376, NM_021930, NM_004318, NM_016395, NM_004278, NM_144628, NM_198597, NM_183075	257	999	14527	1.4145468425624068	1.0	0.7346173953494372	67.9414991027599
INTERPRO	IPR018155:Hyaluronidase	2	0.6230529595015576	0.07775543573887446	NM_003773, NM_003549	299	5	18559	24.82809364548495	1.0	0.9855362984742086	69.96944614931641
INTERPRO	IPR006204:GHMP kinase N-terminal domain	2	0.6230529595015576	0.07775543573887446	NM_002461, NM_000431	299	5	18559	24.82809364548495	1.0	0.9855362984742086	69.96944614931641
INTERPRO	IPR013750:GHMP kinase, C-terminal domain	2	0.6230529595015576	0.07775543573887446	NM_002461, NM_000431	299	5	18559	24.82809364548495	1.0	0.9855362984742086	69.96944614931641
GOTERM_BP_FAT	GO:0070838~divalent metal ion transport	12	3.7383177570093453	0.07779945038706962	NM_002306, NM_015368, NM_031212, NM_007155, NM_018646, NM_175913, NM_018375, NM_020448, NM_004318, NM_004083, NM_021979, NM_017918	270	418	16650	1.7703349282296652	1.0	0.8138109473522589	78.00487728820109
GOTERM_CC_FAT	GO:0005829~cytosol	71	22.118380062305295	0.07807369051054669	NM_001064, NM_002948, NM_004781, NM_015657, NM_018455, NM_003773, NM_007204, NM_001613, NM_031885, NM_000903, NM_000546, NM_007200, NM_023019, NM_005999, NM_007104, NM_000310, NM_021100, NM_001024227, NM_021159, NM_000411, NM_139032, NM_001821, NM_005443, NM_170662, NM_001006932, NM_002461, NM_000375, NM_018269, NM_022774, NM_212469, NM_030961, NM_197967, NM_016376, NM_197966, NM_022662, NM_002810, NM_018715, NM_180977, NM_004930, NM_198597, NM_178270, NM_018530, NM_148919, NM_007315, NM_030672, NM_152424, NM_002230, NM_014784, NM_198291, NM_005077, NM_006402, NM_004083, NM_022463, NM_001664, NM_033426, NM_004846, NM_000431, NM_005128, NM_022909, NM_031458, NM_017582, NM_015705, NM_012179, NM_014376, NM_024430, NM_021930, NM_021979, NM_004175, NM_002576, NM_006257, NM_001042426, NM_175859	257	3399	14527	1.1807283671210234	1.0	0.735819705639162	69.22059425150199
GOTERM_BP_FAT	GO:0009240~isopentenyl diphosphate biosynthetic process	2	0.6230529595015576	0.0782214913869423	NM_002461, NM_000431	270	5	16650	24.666666666666668	1.0	0.8140443294159374	78.19232443405623
GOTERM_BP_FAT	GO:0046490~isopentenyl diphosphate metabolic process	2	0.6230529595015576	0.0782214913869423	NM_002461, NM_000431	270	5	16650	24.666666666666668	1.0	0.8140443294159374	78.19232443405623
GOTERM_BP_FAT	GO:0009448~gamma-aminobutyric acid metabolic process	2	0.6230529595015576	0.0782214913869423	NM_000663, NM_001080	270	5	16650	24.666666666666668	1.0	0.8140443294159374	78.19232443405623
GOTERM_BP_FAT	GO:0045915~positive regulation of catecholamine metabolic process	2	0.6230529595015576	0.0782214913869423	NM_005302, NM_000663	270	5	16650	24.666666666666668	1.0	0.8140443294159374	78.19232443405623
GOTERM_BP_FAT	GO:0045964~positive regulation of dopamine metabolic process	2	0.6230529595015576	0.0782214913869423	NM_005302, NM_000663	270	5	16650	24.666666666666668	1.0	0.8140443294159374	78.19232443405623
GOTERM_CC_FAT	GO:0000793~condensed chromosome	8	2.4922118380062304	0.0785104548300401	NM_005392, NM_018455, NM_022909, NM_004584, NM_001042426, NM_006455, NM_021979, NM_138821	257	210	14527	2.153344450620715	1.0	0.7270074541555186	69.43128778284127
INTERPRO	IPR000306:Zinc finger, FYVE-type	3	0.9345794392523363	0.0785650183315542	NM_024071, NM_016376, NM_178583	299	29	18559	6.421058701418522	1.0	0.980796894627288	70.35884818719103
GOTERM_CC_FAT	GO:0031300~intrinsic component of organelle membrane	7	2.1806853582554515	0.07868794212508254	NM_144660, NM_001042437, NM_197967, NM_197966, NM_001100169, NM_006456, NM_144628, NM_017918	257	169	14527	2.3412842769322864	1.0	0.7172222172532563	69.51652268674735
GOTERM_BP_FAT	GO:1900076~regulation of cellular response to insulin stimulus	4	1.2461059190031152	0.07875655466909069	NM_004451, NM_006257, NM_015191, NM_198291	270	62	16650	3.978494623655914	1.0	0.8147436575700613	78.42779665711583
GOTERM_BP_FAT	GO:1904064~positive regulation of cation transmembrane transport	5	1.557632398753894	0.07881401903692406	NM_001024227, NM_175913, NM_173515, NM_004318, NM_021979	270	100	16650	3.083333333333333	1.0	0.8134667336843164	78.45294214087848
GOTERM_BP_FAT	GO:0045786~negative regulation of cell cycle	13	4.049844236760125	0.07915413212812897	NM_015493, NM_001006932, NM_012179, NM_015705, NM_003218, NM_000546, NM_021930, NM_023015, NM_004083, NM_006402, NM_024596, NM_015986, NM_004584	270	470	16650	1.7056737588652482	1.0	0.813363024091314	78.60120306601647
GOTERM_BP_FAT	GO:0010035~response to inorganic substance	13	4.049844236760125	0.07926757043667529	NM_007315, NM_018646, NM_000903, NM_000663, NM_002778, NM_198291, NM_138821, NM_006440, NM_005302, NM_005955, NM_016270, NM_004318, NM_139032	270	469	16650	1.7093105899076049	1.0	0.8123269810373682	78.6504375935892
GOTERM_BP_FAT	GO:0033014~tetrapyrrole biosynthetic process	3	0.9345794392523363	0.07938822931230284	NM_001010867, NM_016462, NM_000375	270	29	16650	6.379310344827586	1.0	0.8113250318624835	78.70268830937465
INTERPRO	IPR000742:Epidermal growth factor-like domain	8	2.4922118380062304	0.0797415870206336	NM_001039348, NM_004386, NM_003812, NM_002380, NM_002293, NM_003062, NM_001409, NM_000214	299	231	18559	2.1496184974445844	1.0	0.9759510243046314	70.91637851485565
GOTERM_BP_FAT	GO:0007281~germ cell development	8	2.4922118380062304	0.07986796140704289	NM_007204, NM_007155, NM_001006932, NM_031885, NM_014647, NM_198291, NM_021979, NM_144628	270	230	16650	2.1449275362318843	1.0	0.8118065559759742	78.90923898975454
GOTERM_BP_FAT	GO:0016071~mRNA metabolic process	17	5.29595015576324	0.08006756132532103	NM_002948, NM_002306, NM_015840, NM_016047, NM_007204, NM_003217, NM_005626, NM_001240, NM_002685, NM_016024, NM_007104, NM_005678, NM_004175, NM_006110, NM_005316, NM_003017, NM_024754	270	672	16650	1.5600198412698412	1.0	0.811138062798649	78.9946177793617
GOTERM_BP_FAT	GO:0042592~homeostatic process	35	10.903426791277258	0.08034832278632853	NM_031212, NM_032169, NM_015657, NM_003773, NM_007315, NM_175913, NM_031885, NM_014742, NM_020983, NM_001100169, NM_000663, NM_198291, NM_004083, NM_022463, NM_006440, NM_000310, NM_002563, NM_001024227, NM_021159, NM_004345, NM_004111, NM_001080432, NM_015840, NM_003217, NM_018646, NM_139280, NM_003218, NM_006257, NM_004786, NM_015913, NM_016270, NM_004318, NM_016395, NM_144628, NM_017918	270	1645	16650	1.3120567375886525	1.0	0.8108058582401597	79.11415981908445
GOTERM_BP_FAT	GO:0006790~sulfur compound metabolic process	11	3.4267912772585665	0.08047425034806274	NM_001010867, NM_000310, NM_021100, NM_004386, NM_006996, NM_005443, NM_002461, NM_004786, NM_000431, NM_199127, NM_001080	270	372	16650	1.8234767025089607	1.0	0.8098440288626648	79.16756756007707
GOTERM_BP_FAT	GO:0090002~establishment of protein localization to plasma membrane	6	1.8691588785046727	0.080597626542387	NM_004781, NM_031885, NM_004475, NM_002966, NM_002230, NM_012339	270	142	16650	2.6056338028169015	1.0	0.8088759512367278	79.21976784520317
GOTERM_BP_FAT	GO:0072511~divalent inorganic cation transport	12	3.7383177570093453	0.08079324572558323	NM_002306, NM_015368, NM_031212, NM_007155, NM_018646, NM_175913, NM_018375, NM_020448, NM_004318, NM_004083, NM_021979, NM_017918	270	421	16650	1.7577197149643706	1.0	0.8082077292132424	79.30228034068891
GOTERM_CC_FAT	GO:0005768~endosome	21	6.5420560747663545	0.08118740856411616	NM_004781, NM_001912, NM_138972, NM_014742, NM_152415, NM_002116, NM_198291, NM_004083, NM_006402, NM_012339, NM_021137, NM_007155, NM_024071, NM_000876, NM_001024227, NM_001664, NM_016376, NM_004475, NM_005128, NM_018715, NM_001009924	257	811	14527	1.4636635368738216	1.0	0.7185153406827504	70.69358595347278
GOTERM_BP_FAT	GO:0098602~single organism cell adhesion	19	5.919003115264798	0.0813113199854435	NM_002306, NM_004781, NM_002293, NM_172358, NM_000952, NM_014376, NM_017599, NM_002966, NM_002230, NM_002116, NM_000663, NM_198291, NM_022153, NM_002576, NM_007155, NM_006257, NM_004475, NM_018715, NM_139032	270	779	16650	1.5040650406504066	1.0	0.8088568268501233	79.51930932834443
GOTERM_BP_FAT	GO:1900407~regulation of cellular response to oxidative stress	4	1.2461059190031152	0.08175184977617016	NM_005302, NM_012179, NM_002778, NM_139032	270	63	16650	3.9153439153439153	1.0	0.8091862584592141	79.70215754095761
INTERPRO	IPR018097:EGF-like calcium-binding, conserved site	5	1.557632398753894	0.08199665620970462	NM_001039348, NM_004386, NM_003062, NM_001409, NM_000214	299	102	18559	3.0426585349859008	1.0	0.9721764110532088	71.95773107294447
GOTERM_CC_FAT	GO:0030173~integral component of Golgi membrane	4	1.2461059190031152	0.0823922143787843	NM_144660, NM_001042437, NM_006456, NM_144628	257	58	14527	3.898295988192674	1.0	0.7139425944143072	71.24571677704297
GOTERM_BP_FAT	GO:0090305~nucleic acid phosphodiester bond hydrolysis	9	2.803738317757009	0.08248000743339545	NM_001097590, NM_003217, NM_005316, NM_002685, NM_003703, NM_022774, NM_004584, NM_014672, NM_004111	270	278	16650	1.9964028776978415	1.0	0.8106637810031595	80.00100637262778
GOTERM_BP_FAT	GO:0051495~positive regulation of cytoskeleton organization	7	2.1806853582554515	0.08298768943726956	NM_002576, NM_006118, NM_001664, NM_001024227, NM_003218, NM_023019, NM_002966	270	187	16650	2.3083778966131905	1.0	0.8112473895433718	80.20689876755249
GOTERM_BP_FAT	GO:0043603~cellular amide metabolic process	23	7.165109034267912	0.08381295740848246	NM_144660, NM_002948, NM_031212, NM_001042437, NM_015840, NM_003651, NM_003321, NM_016491, NM_139280, NM_138972, NM_000952, NM_019041, NM_032014, NM_006456, NM_032325, NM_001080, NM_007104, NM_138821, NM_018414, NM_004846, NM_199127, NM_022100, NM_003951	270	994	16650	1.4268947015425888	1.0	0.8130703678108872	80.53731374341912
GOTERM_CC_FAT	GO:0044798~nuclear transcription factor complex	6	1.8691588785046727	0.08414533830563378	NM_003773, NM_005645, NM_000546, NM_005316, NM_006354, NM_004083	257	132	14527	2.5693314467633535	1.0	0.7120072486619953	72.0318490129103
GOTERM_BP_FAT	GO:0033146~regulation of intracellular estrogen receptor signaling pathway	3	0.9345794392523363	0.08418242088436835	NM_002576, NM_015493, NM_198291	270	30	16650	6.166666666666667	1.0	0.8130962438999366	80.68353890548518
GOTERM_BP_FAT	GO:1903532~positive regulation of secretion by cell	10	3.115264797507788	0.08436103279759008	NM_015368, NM_002563, NM_004781, NM_003773, NM_007155, NM_001024227, NM_000952, NM_004345, NM_000663, NM_198291	270	327	16650	1.8858307849133535	1.0	0.8123813571992027	80.75385595672331
GOTERM_BP_FAT	GO:0043900~regulation of multi-organism process	11	3.4267912772585665	0.08474580507689317	NM_002563, NM_015840, NM_007155, NM_007315, NM_001024227, NM_001240, NM_000952, NM_004345, NM_002116, NM_016395, NM_144628	270	377	16650	1.7992926613616271	1.0	0.8124703318097016	80.9045132244243
GOTERM_BP_FAT	GO:1902749~regulation of cell cycle G2/M phase transition	4	1.2461059190031152	0.0847957418633499	NM_000546, NM_018715, NM_021930, NM_021979	270	64	16650	3.854166666666667	1.0	0.8112639423389296	80.92398389450804
GOTERM_BP_FAT	GO:0006511~ubiquitin-dependent protein catabolic process	15	4.672897196261682	0.08576289662238877	NM_148919, NM_012179, NM_000546, NM_017763, NM_152424, NM_152415, NM_001105573, NM_018095, NM_004083, NM_021137, NM_001048201, NM_058229, NM_015089, NM_002810, NM_022662	270	577	16650	1.603119584055459	1.0	0.8135955088712409	81.29739773257728
GOTERM_BP_FAT	GO:0007264~small GTPase mediated signal transduction	14	4.361370716510903	0.08634138879504438	NM_021137, NM_001664, NM_001024227, NM_015705, NM_000546, NM_021159, NM_007200, NM_019087, NM_012097, NM_198291, NM_016395, NM_014784, NM_013412, NM_001821	270	527	16650	1.6382036685641999	1.0	0.8144149621546444	81.51743272119103
GOTERM_BP_FAT	GO:0006796~phosphate-containing compound metabolic process	60	18.69158878504673	0.08651324829810829	NM_001064, NM_144660, NM_003773, NM_003390, NM_000546, NM_007200, NM_173515, NM_002778, NM_006110, NM_021100, NM_005302, NM_024596, NM_001024227, NM_004345, NM_139032, NM_005443, NM_001006932, NM_002461, NM_170662, NM_000952, NM_152743, NM_001089591, NM_212469, NM_007155, NM_006118, NM_014703, NM_002810, NM_180977, NM_148919, NM_001240, NM_014647, NM_020983, NM_005884, NM_198291, NM_001080, NM_001039348, NM_006174, NM_002563, NM_020223, NM_001664, NM_000431, NM_006035, NM_006004, NM_015840, NM_002643, NM_012179, NM_015191, NM_021151, NM_003362, NM_001005376, NM_001039091, NM_021979, NM_002576, NM_006257, NM_004552, NM_005316, NM_006354, NM_016395, NM_175859, NM_004278	270	3083	16650	1.2001297437560818	1.0	0.8136909519237365	81.58232755937445
GOTERM_CC_FAT	GO:0097526~spliceosomal tri-snRNP complex	3	0.9345794392523363	0.08668740807490488	NM_005678, NM_006110, NM_004175	257	28	14527	6.056281267370761	1.0	0.7136066840067918	73.13627474431954
GOTERM_BP_FAT	GO:0019637~organophosphate metabolic process	25	7.78816199376947	0.08702622212747958	NM_001064, NM_144660, NM_020983, NM_198291, NM_001080, NM_021100, NM_002563, NM_001024227, NM_000431, NM_139032, NM_006004, NM_002643, NM_005443, NM_002461, NM_000952, NM_021151, NM_003362, NM_001089591, NM_001005376, NM_001039091, NM_212469, NM_007155, NM_004552, NM_175859, NM_004278	270	1108	16650	1.391395908543923	1.0	0.8142579207413952	81.77474836162419
GOTERM_BP_FAT	GO:0065004~protein-DNA complex assembly	8	2.4922118380062304	0.08714915962916109	NM_018455, NM_006026, NM_005316, NM_003218, NM_003309, NM_022909, NM_001042426, NM_012403	270	235	16650	2.099290780141844	1.0	0.8133567306420302	81.82057976735031
GOTERM_BP_FAT	GO:1902531~regulation of intracellular signal transduction	36	11.214953271028037	0.08732276227823814	NM_003773, NM_005645, NM_030672, NM_007315, NM_175913, NM_000546, NM_007200, NM_173515, NM_005077, NM_198291, NM_002778, NM_014784, NM_006402, NM_004083, NM_002563, NM_006174, NM_005302, NM_021137, NM_001664, NM_015986, NM_004584, NM_139032, NM_003651, NM_003217, NM_015705, NM_001005376, NM_021930, NM_153706, NM_002576, NM_007155, NM_006118, NM_197967, NM_197966, NM_015913, NM_004318, NM_016395, NM_004930	270	1714	16650	1.2952158693115519	1.0	0.8126498086759071	81.88511350820517
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	5	1.557632398753894	0.08778131247588847	NM_002576, NM_170662, NM_006257, NM_001664, NM_005884	114	103	6910	2.9424288877533638	0.9999999939690356	0.9573357161287428	68.5614949337797
GOTERM_BP_FAT	GO:0002200~somatic diversification of immune receptors	4	1.2461059190031152	0.08788743249013863	NM_015840, NM_014703, NM_003362, NR_003614	270	65	16650	3.794871794871795	1.0	0.8134118648663737	82.09352338850869
GOTERM_BP_FAT	GO:0042310~vasoconstriction	4	1.2461059190031152	0.08788743249013863	NM_001613, NM_031885, NM_021159, NM_000952	270	65	16650	3.794871794871795	1.0	0.8134118648663737	82.09352338850869
GOTERM_BP_FAT	GO:0061448~connective tissue development	8	2.4922118380062304	0.08800738524413956	NM_004451, NM_001039348, NM_003773, NM_001613, NM_003549, NM_031885, NM_152424, NM_001080432	270	236	16650	2.0903954802259888	1.0	0.8125111938762309	82.13750261352466
GOTERM_BP_FAT	GO:0050684~regulation of mRNA processing	5	1.557632398753894	0.08805216955230472	NM_003217, NM_005626, NM_001240, NM_003017, NM_024754	270	104	16650	2.96474358974359	1.0	0.8113328036689316	82.1538960116711
GOTERM_BP_FAT	GO:0010604~positive regulation of macromolecule metabolic process	56	17.445482866043612	0.08854625040677891	NM_004781, NM_003773, NM_001613, NM_000546, NM_007200, NM_003403, NM_002778, NM_134428, NM_005302, NM_005955, NM_015986, NM_004345, NM_005481, NM_003487, NM_139032, NM_003651, NM_172358, NM_001006932, NM_000952, NM_152743, NM_005392, NM_007155, NM_006118, NM_197967, NM_197966, NM_016270, NM_002810, NM_022662, NM_004318, NM_148919, NM_007315, NM_001240, NM_020983, NM_152424, NM_001730, NM_198291, NM_005077, NM_014784, NM_004083, NM_006174, NM_002563, NM_030915, NM_001048201, NM_021137, NM_001664, NM_015840, NM_014376, NM_003362, NM_001005376, NM_000214, NM_021979, NM_004451, NM_002576, NM_006257, NM_005316, NM_006354, NM_016395	270	2856	16650	1.2091503267973855	1.0	0.8118353320801562	82.33381278256738
GOTERM_BP_FAT	GO:0033554~cellular response to stress	37	11.526479750778815	0.08892401929170066	NM_001042496, NM_014647, NM_000903, NM_000546, NM_023019, NM_003403, NM_001105573, NM_023015, NM_198291, NM_002778, NM_004083, NM_018087, NM_005302, NM_001048201, NM_004584, NM_004111, NM_001080432, NM_031458, NM_139032, NM_002380, NM_003651, NM_003217, NM_012179, NM_152743, NM_003362, NM_022774, NR_003614, NM_021930, NM_002576, NM_016319, NM_197967, NM_005316, NM_007196, NM_197966, NM_004786, NM_015913, NM_016270, NM_016395	270	1773	16650	1.2868960330889265	1.0	0.8119029202218366	82.47021559175928
GOTERM_BP_FAT	GO:0006793~phosphorus metabolic process	60	18.69158878504673	0.08901386527292277	NM_001064, NM_144660, NM_003773, NM_003390, NM_000546, NM_007200, NM_173515, NM_002778, NM_006110, NM_021100, NM_005302, NM_024596, NM_001024227, NM_004345, NM_139032, NM_005443, NM_001006932, NM_002461, NM_170662, NM_000952, NM_152743, NM_001089591, NM_212469, NM_007155, NM_006118, NM_014703, NM_002810, NM_180977, NM_148919, NM_001240, NM_014647, NM_020983, NM_005884, NM_198291, NM_001080, NM_001039348, NM_006174, NM_002563, NM_020223, NM_001664, NM_000431, NM_006035, NM_006004, NM_015840, NM_002643, NM_012179, NM_015191, NM_021151, NM_003362, NM_001005376, NM_001039091, NM_021979, NM_002576, NM_006257, NM_004552, NM_005316, NM_006354, NM_016395, NM_175859, NM_004278	270	3089	16650	1.1977986403366785	1.0	0.8109056414887315	82.50250965305037
GOTERM_BP_FAT	GO:0042168~heme metabolic process	3	0.9345794392523363	0.0890622549871196	NM_001010867, NM_016462, NM_000375	270	31	16650	5.967741935483871	1.0	0.8097575920152352	82.51987941622248
GOTERM_BP_FAT	GO:0050686~negative regulation of mRNA processing	3	0.9345794392523363	0.0890622549871196	NM_003217, NM_005626, NM_001240	270	31	16650	5.967741935483871	1.0	0.8097575920152352	82.51987941622248
